t_rel_s,cycle,phase,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,touch_value,touch_age_ms
0.5929,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6026,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6121,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6262,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6309,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6420,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6531,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6667,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6709,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6838,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7619,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7901,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7909,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8011,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8016,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8027,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8044,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8048,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8053,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8059,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8140,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8209,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8325,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8466,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8514,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8650,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8729,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8818,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8939,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.9030,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.9140,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.9226,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.9361,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09933,0.04578,1.57080,-3.01912,-0.09677,-0.44240,0.39127,,
0.9541,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09947,0.04593,1.57080,-3.01912,-0.09677,-0.44240,0.39119,,
0.9548,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09947,0.04593,1.57080,-3.01912,-0.09677,-0.44240,0.39119,,
0.9612,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09947,0.04593,1.57080,-3.01912,-0.09677,-0.44240,0.39119,,
0.9742,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09957,0.04603,1.57080,-3.01912,-0.09677,-0.44240,0.39113,,
0.9822,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09960,0.04606,1.57080,-3.01912,-0.09677,-0.44240,0.39112,,
0.9948,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09964,0.04611,1.57080,-3.01912,-0.09677,-0.44240,0.39109,,
1.0018,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09970,0.04617,1.57080,-3.01912,-0.09677,-0.44240,0.39106,,
1.0123,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09976,0.04623,1.57080,-3.01912,-0.09677,-0.44240,0.39102,,
1.0219,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09978,0.04625,1.57080,-3.01912,-0.09677,-0.44240,0.39101,,
1.0309,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09983,0.04631,1.57080,-3.01912,-0.09677,-0.44240,0.39098,,
1.0415,1,DESCENDING,-0.0000,1.35075,0.48280,-2.09989,0.04637,1.57080,-3.01912,-0.09677,-0.44240,0.39095,,
1.0515,1,DESCENDING,-0.0000,1.35075,0.48280,-2.09991,0.04639,1.57080,-3.01912,-0.09677,-0.44240,0.39093,,
1.0613,1,DESCENDING,-0.0000,1.35075,0.48280,-2.09996,0.04644,1.57080,-3.01912,-0.09677,-0.44240,0.39091,,
1.0771,1,DESCENDING,-0.0000,1.35075,0.48280,-2.10005,0.04654,1.57080,-3.01912,-0.09677,-0.44240,0.39085,,
1.0859,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10009,0.04658,1.57080,-3.01912,-0.09677,-0.44240,0.39083,,
1.0932,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10012,0.04661,1.57080,-3.01912,-0.09677,-0.44240,0.39081,,
1.1030,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10021,0.04671,1.57080,-3.01912,-0.09677,-0.44240,0.39076,,
1.1191,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10024,0.04674,1.57080,-3.01912,-0.09677,-0.44240,0.39074,,
1.1229,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10026,0.04676,1.57080,-3.01912,-0.09677,-0.44240,0.39073,,
1.1307,1,DESCENDING,-0.0000,1.35075,0.48278,-2.10031,0.04682,1.57080,-3.01912,-0.09677,-0.44240,0.39070,,
1.1415,1,DESCENDING,-0.0000,1.35075,0.48278,-2.10033,0.04684,1.57080,-3.01912,-0.09677,-0.44240,0.39069,,
1.1577,1,DESCENDING,-0.0000,1.35075,0.48278,-2.10045,0.04696,1.57080,-3.01912,-0.09677,-0.44240,0.39062,,
1.1635,1,DESCENDING,-0.0000,1.35075,0.48277,-2.10048,0.04699,1.57080,-3.01912,-0.09677,-0.44240,0.39060,,
1.1720,1,DESCENDING,-0.0000,1.35075,0.48277,-2.10048,0.04699,1.57080,-3.01912,-0.09677,-0.44240,0.39060,,
1.1813,1,DESCENDING,-0.0000,1.35075,0.48277,-2.10051,0.04702,1.57080,-3.01912,-0.09677,-0.44240,0.39058,,
1.1915,1,DESCENDING,-0.0000,1.35075,0.48277,-2.10058,0.04710,1.57080,-3.01912,-0.09677,-0.44240,0.39054,,
1.2053,1,DESCENDING,-0.0000,1.35075,0.48277,-2.10060,0.04712,1.57080,-3.01912,-0.09677,-0.44240,0.39053,,
1.2164,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10068,0.04721,1.57080,-3.01912,-0.09677,-0.44240,0.39048,,
1.2223,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10075,0.04727,1.57080,-3.01912,-0.09677,-0.44240,0.39045,,
1.2318,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10075,0.04728,1.57080,-3.01912,-0.09677,-0.44240,0.39044,,
1.2409,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10078,0.04730,1.57080,-3.01912,-0.09677,-0.44240,0.39043,,
1.2623,1,DESCENDING,-0.0000,1.35075,0.48275,-2.10087,0.04740,1.57080,-3.01912,-0.09677,-0.44240,0.39038,,
1.2643,1,DESCENDING,-0.0000,1.35075,0.48275,-2.10087,0.04740,1.57080,-3.01912,-0.09677,-0.44240,0.39038,,
1.2767,1,DESCENDING,-0.0000,1.35075,0.48275,-2.10095,0.04749,1.57080,-3.01912,-0.09677,-0.44240,0.39033,,
1.2819,1,DESCENDING,-0.0000,1.35075,0.48275,-2.10101,0.04755,1.57080,-3.01912,-0.09677,-0.44240,0.39029,,
1.2911,1,DESCENDING,-0.0000,1.35075,0.48275,-2.10102,0.04756,1.57080,-3.01912,-0.09677,-0.44240,0.39029,,
1.3246,1,DESCENDING,-0.0000,1.35075,0.48274,-2.10114,0.04768,1.57080,-3.01912,-0.09677,-0.44240,0.39022,,
1.3285,1,DESCENDING,-0.0000,1.35075,0.48274,-2.10116,0.04771,1.57080,-3.01912,-0.09677,-0.44240,0.39021,,
1.3289,1,DESCENDING,-0.0000,1.35075,0.48274,-2.10116,0.04771,1.57080,-3.01912,-0.09677,-0.44240,0.39021,,
1.3310,1,DESCENDING,-0.0000,1.35075,0.48274,-2.10119,0.04774,1.57080,-3.01912,-0.09677,-0.44240,0.39019,,
1.3414,1,DESCENDING,-0.0000,1.35075,0.48273,-2.10125,0.04780,1.57080,-3.01912,-0.09677,-0.44240,0.39015,,
1.3641,1,DESCENDING,-0.0000,1.35075,0.48273,-2.10133,0.04789,1.57080,-3.01912,-0.09677,-0.44240,0.39011,,
1.3656,1,DESCENDING,-0.0000,1.35075,0.48273,-2.10136,0.04791,1.57080,-3.01912,-0.09677,-0.44240,0.39009,,
1.3706,1,DESCENDING,-0.0000,1.35075,0.48273,-2.10138,0.04794,1.57080,-3.01912,-0.09677,-0.44240,0.39008,,
1.3853,1,DESCENDING,-0.0000,1.35075,0.48273,-2.10140,0.04796,1.57080,-3.01912,-0.09677,-0.44240,0.39006,,
1.3926,1,DESCENDING,-0.0000,1.35075,0.48272,-2.10145,0.04802,1.57080,-3.01912,-0.09677,-0.44240,0.39003,,
1.4012,1,DESCENDING,-0.0000,1.35075,0.48272,-2.10152,0.04808,1.57080,-3.01912,-0.09677,-0.44240,0.39000,,
1.4115,1,DESCENDING,-0.0000,1.35075,0.48272,-2.10155,0.04812,1.57080,-3.01912,-0.09677,-0.44240,0.38998,,
1.4260,1,DESCENDING,-0.0000,1.35075,0.48271,-2.10162,0.04820,1.57080,-3.01912,-0.09677,-0.44240,0.38994,,
1.4309,1,DESCENDING,-0.0000,1.35075,0.48271,-2.10165,0.04822,1.57080,-3.01912,-0.09677,-0.44240,0.38992,,
1.4420,1,DESCENDING,-0.0000,1.35075,0.48271,-2.10167,0.04824,1.57080,-3.01912,-0.09677,-0.44240,0.38991,,
1.4885,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10191,0.04850,1.57080,-3.01912,-0.09677,-0.44240,0.38977,,
1.4951,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10194,0.04853,1.57080,-3.01912,-0.09677,-0.44240,0.38975,,
1.4964,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10194,0.04853,1.57080,-3.01912,-0.09677,-0.44240,0.38975,,
1.4970,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10194,0.04853,1.57080,-3.01912,-0.09677,-0.44240,0.38975,,
1.4973,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10194,0.04853,1.57080,-3.01912,-0.09677,-0.44240,0.38975,,
1.5126,1,DESCENDING,-0.0000,1.35075,0.48269,-2.10201,0.04861,1.57080,-3.01912,-0.09677,-0.44240,0.38971,,
1.5147,1,DESCENDING,-0.0000,1.35075,0.48269,-2.10204,0.04864,1.57080,-3.01912,-0.09677,-0.44240,0.38969,,
1.5231,1,DESCENDING,-0.0000,1.35075,0.48269,-2.10211,0.04870,1.57080,-3.01912,-0.09677,-0.44240,0.38966,,
1.5331,1,DESCENDING,-0.0000,1.35075,0.48269,-2.10211,0.04871,1.57080,-3.01912,-0.09677,-0.44240,0.38965,,
1.5425,1,DESCENDING,-0.0000,1.35075,0.48268,-2.10217,0.04878,1.57080,-3.01912,-0.09677,-0.44240,0.38961,,
1.5520,1,DESCENDING,-0.0000,1.35075,0.48268,-2.10224,0.04884,1.57080,-3.01912,-0.09677,-0.44240,0.38958,,
1.5625,1,DESCENDING,-0.0000,1.35075,0.48268,-2.10227,0.04888,1.57080,-3.01912,-0.09677,-0.44240,0.38956,,
1.5876,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10237,0.04898,1.57080,-3.01912,-0.09677,-0.44240,0.38950,,
1.5923,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10237,0.04899,1.57080,-3.01912,-0.09677,-0.44240,0.38950,,
1.5933,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10237,0.04899,1.57080,-3.01912,-0.09677,-0.44240,0.38950,,
1.6018,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10244,0.04906,1.57080,-3.01912,-0.09677,-0.44240,0.38946,,
1.6162,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10250,0.04912,1.57080,-3.01912,-0.09677,-0.44240,0.38942,,
1.6223,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10252,0.04914,1.57080,-3.01912,-0.09677,-0.44240,0.38941,,
1.6317,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10257,0.04920,1.57080,-3.01912,-0.09677,-0.44240,0.38938,,
1.6421,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10266,0.04929,1.57080,-3.01912,-0.09677,-0.44240,0.38933,,
1.6555,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10268,0.04931,1.57080,-3.01912,-0.09677,-0.44240,0.38932,,
1.6780,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10282,0.04946,1.57080,-3.01912,-0.09677,-0.44240,0.38924,,
1.6838,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10283,0.04947,1.57080,-3.01912,-0.09677,-0.44240,0.38923,,
1.6848,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10283,0.04947,1.57080,-3.01912,-0.09677,-0.44240,0.38923,,
1.6920,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10286,0.04949,1.57080,-3.01912,-0.09677,-0.44240,0.38922,,
1.7014,1,DESCENDING,-0.0000,1.35075,0.48264,-2.10290,0.04954,1.57080,-3.01912,-0.09677,-0.44240,0.38919,,
1.7115,1,DESCENDING,-0.0000,1.35075,0.48264,-2.10293,0.04958,1.57080,-3.01912,-0.09677,-0.44240,0.38917,,
1.7729,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10320,0.04986,1.57080,-3.01912,-0.09677,-0.44240,0.38902,,
1.7765,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10321,0.04987,1.57080,-3.01912,-0.09677,-0.44240,0.38901,,
1.7769,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10321,0.04987,1.57080,-3.01912,-0.09677,-0.44240,0.38901,,
1.7778,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10324,0.04990,1.57080,-3.01912,-0.09677,-0.44240,0.38900,,
1.7820,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10326,0.04993,1.57080,-3.01912,-0.09677,-0.44240,0.38898,,
1.7846,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10326,0.04993,1.57080,-3.01912,-0.09677,-0.44240,0.38898,,
1.7945,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10336,0.05003,1.57080,-3.01912,-0.09677,-0.44240,0.38892,,
1.7964,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10336,0.05003,1.57080,-3.01912,-0.09677,-0.44240,0.38892,,
1.8022,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10336,0.05003,1.57080,-3.01912,-0.09677,-0.44240,0.38892,,
1.8138,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10341,0.05008,1.57080,-3.01912,-0.09677,-0.44240,0.38889,,
1.8218,1,DESCENDING,-0.0000,1.35075,0.48261,-2.10346,0.05013,1.57080,-3.01912,-0.09677,-0.44240,0.38886,,
1.8315,1,DESCENDING,-0.0000,1.35075,0.48261,-2.10347,0.05014,1.57080,-3.01912,-0.09677,-0.44240,0.38886,,
1.8410,1,DESCENDING,-0.0000,1.35075,0.48261,-2.10350,0.05018,1.57080,-3.01912,-0.09677,-0.44240,0.38884,,
1.8534,1,DESCENDING,-0.0000,1.35075,0.48261,-2.10359,0.05027,1.57080,-3.01912,-0.09677,-0.44240,0.38879,,
1.8622,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10363,0.05031,1.57080,-3.01912,-0.09677,-0.44240,0.38877,,
1.8743,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10368,0.05036,1.57080,-3.01912,-0.09677,-0.44240,0.38874,,
1.8847,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10373,0.05041,1.57080,-3.01912,-0.09677,-0.44240,0.38871,,
1.8972,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10375,0.05044,1.57080,-3.01912,-0.09677,-0.44240,0.38870,,
1.9035,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10380,0.05049,1.57080,-3.01912,-0.09677,-0.44240,0.38867,,
1.9130,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10386,0.05056,1.57080,-3.01912,-0.09677,-0.44240,0.38863,,
1.9221,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10390,0.05059,1.57080,-3.01912,-0.09677,-0.44240,0.38861,,
1.9343,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10394,0.05064,1.57080,-3.01912,-0.09677,-0.44240,0.38858,,
1.9447,1,DESCENDING,-0.0000,1.35075,0.48258,-2.10399,0.05070,1.57080,-3.01912,-0.09677,-0.44240,0.38855,,
1.9511,1,DESCENDING,-0.0000,1.35075,0.48258,-2.10400,0.05070,1.57080,-3.01912,-0.09677,-0.44240,0.38855,,
1.9615,1,DESCENDING,-0.0000,1.35075,0.48258,-2.10404,0.05074,1.57080,-3.01912,-0.09677,-0.44240,0.38853,,
1.9720,1,DESCENDING,-0.0000,1.35075,0.48258,-2.10413,0.05084,1.57080,-3.01912,-0.09677,-0.44240,0.38848,,
1.9816,1,DESCENDING,-0.0000,1.35075,0.48257,-2.10416,0.05087,1.57080,-3.01912,-0.09677,-0.44240,0.38846,,
1.9986,1,DESCENDING,-0.0000,1.35075,0.48257,-2.10423,0.05095,1.57080,-3.01912,-0.09677,-0.44240,0.38841,,
2.0009,1,DESCENDING,-0.0000,1.35075,0.48257,-2.10423,0.05095,1.57080,-3.01912,-0.09677,-0.44240,0.38841,,
2.0110,1,DESCENDING,-0.0000,1.35075,0.48257,-2.10427,0.05098,1.57080,-3.01912,-0.09677,-0.44240,0.38839,,
2.0246,1,DESCENDING,-0.0000,1.35075,0.48256,-2.10433,0.05105,1.57080,-3.01912,-0.09677,-0.44240,0.38836,,
2.0326,1,DESCENDING,-0.0000,1.35075,0.48256,-2.10439,0.05112,1.57080,-3.01912,-0.09677,-0.44240,0.38832,,
