t_rel_s,cycle,phase,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,touch_value,touch_age_ms
0.2229,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2315,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2428,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2574,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2749,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2834,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2934,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3028,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3237,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3246,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3347,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3445,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3646,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3651,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3755,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3847,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3954,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4055,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4122,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4272,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4331,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4457,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4530,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4620,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4801,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4871,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4963,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5189,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5324,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5474,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5509,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6240,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6312,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6417,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6421,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6717,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6835,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7110,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7236,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7384,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7670,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7764,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7872,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7876,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8037,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8042,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8280,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8475,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8481,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8557,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8872,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8915,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.9176,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.9259,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.9313,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09930,0.04575,1.57080,-3.01912,-0.09677,-0.44240,0.39129,,
0.9389,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09936,0.04582,1.57080,-3.01912,-0.09677,-0.44240,0.39125,,
0.9515,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09944,0.04589,1.57080,-3.01912,-0.09677,-0.44240,0.39121,,
0.9607,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04591,1.57080,-3.01912,-0.09677,-0.44240,0.39120,,
0.9794,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09959,0.04606,1.57080,-3.01912,-0.09677,-0.44240,0.39112,,
0.9798,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09959,0.04606,1.57080,-3.01912,-0.09677,-0.44240,0.39112,,
1.0381,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09983,0.04631,1.57080,-3.01912,-0.09677,-0.44240,0.39098,,
1.0385,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09983,0.04631,1.57080,-3.01912,-0.09677,-0.44240,0.39098,,
1.0452,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09986,0.04634,1.57080,-3.01912,-0.09677,-0.44240,0.39096,,
1.0556,1,DESCENDING,-0.0000,1.35075,0.48280,-2.09989,0.04637,1.57080,-3.01912,-0.09677,-0.44240,0.39094,,
1.1658,1,DESCENDING,-0.0000,1.35075,0.48278,-2.10039,0.04690,1.57080,-3.01912,-0.09677,-0.44240,0.39065,,
1.1663,1,DESCENDING,-0.0000,1.35075,0.48278,-2.10039,0.04690,1.57080,-3.01912,-0.09677,-0.44240,0.39065,,
1.1767,1,DESCENDING,-0.0000,1.35075,0.48278,-2.10043,0.04693,1.57080,-3.01912,-0.09677,-0.44240,0.39063,,
1.1990,1,DESCENDING,-0.0000,1.35075,0.48277,-2.10052,0.04703,1.57080,-3.01912,-0.09677,-0.44240,0.39058,,
1.2068,1,DESCENDING,-0.0000,1.35075,0.48277,-2.10057,0.04709,1.57080,-3.01912,-0.09677,-0.44240,0.39055,,
1.2173,1,DESCENDING,-0.0000,1.35075,0.48277,-2.10063,0.04715,1.57080,-3.01912,-0.09677,-0.44240,0.39051,,
1.2483,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10076,0.04729,1.57080,-3.01912,-0.09677,-0.44240,0.39044,,
1.2486,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10076,0.04729,1.57080,-3.01912,-0.09677,-0.44240,0.39044,,
1.2563,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10077,0.04730,1.57080,-3.01912,-0.09677,-0.44240,0.39043,,
1.2672,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10084,0.04737,1.57080,-3.01912,-0.09677,-0.44240,0.39039,,
1.3100,1,DESCENDING,-0.0000,1.35075,0.48275,-2.10103,0.04757,1.57080,-3.01912,-0.09677,-0.44240,0.39028,,
1.3490,1,DESCENDING,-0.0000,1.35075,0.48274,-2.10120,0.04775,1.57080,-3.01912,-0.09677,-0.44240,0.39018,,
1.3564,1,DESCENDING,-0.0000,1.35075,0.48273,-2.10124,0.04779,1.57080,-3.01912,-0.09677,-0.44240,0.39016,,
1.3913,1,DESCENDING,-0.0000,1.35075,0.48272,-2.10143,0.04799,1.57080,-3.01912,-0.09677,-0.44240,0.39005,,
1.3999,1,DESCENDING,-0.0000,1.35075,0.48272,-2.10149,0.04805,1.57080,-3.01912,-0.09677,-0.44240,0.39002,,
1.4128,1,DESCENDING,-0.0000,1.35075,0.48272,-2.10151,0.04807,1.57080,-3.01912,-0.09677,-0.44240,0.39000,,
1.4170,1,DESCENDING,-0.0000,1.35075,0.48272,-2.10153,0.04810,1.57080,-3.01912,-0.09677,-0.44240,0.38999,,
1.4310,1,DESCENDING,-0.0000,1.35075,0.48271,-2.10162,0.04819,1.57080,-3.01912,-0.09677,-0.44240,0.38994,,
1.5113,1,DESCENDING,-0.0000,1.35075,0.48269,-2.10201,0.04860,1.57080,-3.01912,-0.09677,-0.44240,0.38971,,
1.5141,1,DESCENDING,-0.0000,1.35075,0.48269,-2.10201,0.04860,1.57080,-3.01912,-0.09677,-0.44240,0.38971,,
1.5175,1,DESCENDING,-0.0000,1.35075,0.48269,-2.10204,0.04863,1.57080,-3.01912,-0.09677,-0.44240,0.38969,,
1.5323,1,DESCENDING,-0.0000,1.35075,0.48269,-2.10209,0.04869,1.57080,-3.01912,-0.09677,-0.44240,0.38966,,
1.5616,1,DESCENDING,-0.0000,1.35075,0.48268,-2.10223,0.04884,1.57080,-3.01912,-0.09677,-0.44240,0.38958,,
1.5695,1,DESCENDING,-0.0000,1.35075,0.48268,-2.10226,0.04887,1.57080,-3.01912,-0.09677,-0.44240,0.38956,,
1.5768,1,DESCENDING,-0.0000,1.35075,0.48268,-2.10231,0.04892,1.57080,-3.01912,-0.09677,-0.44240,0.38954,,
1.5982,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10238,0.04899,1.57080,-3.01912,-0.09677,-0.44240,0.38950,,
1.6054,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10244,0.04905,1.57080,-3.01912,-0.09677,-0.44240,0.38946,,
1.6132,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10247,0.04909,1.57080,-3.01912,-0.09677,-0.44240,0.38944,,
1.6167,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10247,0.04909,1.57080,-3.01912,-0.09677,-0.44240,0.38944,,
1.6278,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10254,0.04916,1.57080,-3.01912,-0.09677,-0.44240,0.38940,,
1.6458,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10263,0.04925,1.57080,-3.01912,-0.09677,-0.44240,0.38935,,
1.6531,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10265,0.04928,1.57080,-3.01912,-0.09677,-0.44240,0.38934,,
1.6668,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10276,0.04939,1.57080,-3.01912,-0.09677,-0.44240,0.38927,,
1.6750,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10276,0.04940,1.57080,-3.01912,-0.09677,-0.44240,0.38927,,
1.6988,1,DESCENDING,-0.0000,1.35075,0.48264,-2.10292,0.04956,1.57080,-3.01912,-0.09677,-0.44240,0.38918,,
1.7137,1,DESCENDING,-0.0000,1.35075,0.48264,-2.10294,0.04958,1.57080,-3.01912,-0.09677,-0.44240,0.38917,,
1.7274,1,DESCENDING,-0.0000,1.35075,0.48264,-2.10305,0.04970,1.57080,-3.01912,-0.09677,-0.44240,0.38910,,
1.7494,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10311,0.04976,1.57080,-3.01912,-0.09677,-0.44240,0.38907,,
1.7570,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10316,0.04981,1.57080,-3.01912,-0.09677,-0.44240,0.38904,,
1.7663,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10318,0.04984,1.57080,-3.01912,-0.09677,-0.44240,0.38903,,
1.7761,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10323,0.04989,1.57080,-3.01912,-0.09677,-0.44240,0.38900,,
1.7811,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10325,0.04991,1.57080,-3.01912,-0.09677,-0.44240,0.38899,,
1.8015,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10335,0.05002,1.57080,-3.01912,-0.09677,-0.44240,0.38893,,
1.8046,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10336,0.05003,1.57080,-3.01912,-0.09677,-0.44240,0.38892,,
1.8155,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10342,0.05009,1.57080,-3.01912,-0.09677,-0.44240,0.38889,,
1.8664,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10363,0.05031,1.57080,-3.01912,-0.09677,-0.44240,0.38877,,
1.8783,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10369,0.05037,1.57080,-3.01912,-0.09677,-0.44240,0.38873,,
1.8834,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10372,0.05040,1.57080,-3.01912,-0.09677,-0.44240,0.38872,,
1.8951,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10376,0.05045,1.57080,-3.01912,-0.09677,-0.44240,0.38869,,
1.9020,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10379,0.05048,1.57080,-3.01912,-0.09677,-0.44240,0.38867,,
1.9118,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10388,0.05058,1.57080,-3.01912,-0.09677,-0.44240,0.38862,,
1.9217,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10388,0.05058,1.57080,-3.01912,-0.09677,-0.44240,0.38862,,
1.9341,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10393,0.05063,1.57080,-3.01912,-0.09677,-0.44240,0.38859,,
1.9433,1,DESCENDING,-0.0000,1.35075,0.48258,-2.10398,0.05068,1.57080,-3.01912,-0.09677,-0.44240,0.38856,,
1.9586,1,DESCENDING,-0.0000,1.35075,0.48258,-2.10403,0.05073,1.57080,-3.01912,-0.09677,-0.44240,0.38854,,
1.9633,1,DESCENDING,-0.0000,1.35075,0.48258,-2.10408,0.05079,1.57080,-3.01912,-0.09677,-0.44240,0.38850,,
1.9748,1,DESCENDING,-0.0000,1.35075,0.48257,-2.10415,0.05086,1.57080,-3.01912,-0.09677,-0.44240,0.38846,,
1.9830,1,DESCENDING,-0.0000,1.35075,0.48257,-2.10416,0.05087,1.57080,-3.01912,-0.09677,-0.44240,0.38846,,
1.9970,1,DESCENDING,-0.0000,1.35075,0.48257,-2.10422,0.05094,1.57080,-3.01912,-0.09677,-0.44240,0.38842,,
2.0032,1,DESCENDING,-0.0000,1.35075,0.48257,-2.10425,0.05097,1.57080,-3.01912,-0.09677,-0.44240,0.38840,,
2.0124,1,DESCENDING,-0.0000,1.35075,0.48257,-2.10427,0.05099,1.57080,-3.01912,-0.09677,-0.44240,0.38839,,
2.0232,1,DESCENDING,-0.0000,1.35075,0.48256,-2.10435,0.05107,1.57080,-3.01912,-0.09677,-0.44240,0.38835,,
2.0358,1,DESCENDING,-0.0000,1.35075,0.48256,-2.10441,0.05114,1.57080,-3.01912,-0.09677,-0.44240,0.38831,,
2.0454,1,DESCENDING,-0.0000,1.35075,0.48256,-2.10443,0.05116,1.57080,-3.01912,-0.09677,-0.44240,0.38830,,
2.0561,1,DESCENDING,-0.0000,1.35075,0.48256,-2.10449,0.05122,1.57080,-3.01912,-0.09677,-0.44240,0.38826,,
2.0671,1,DESCENDING,-0.0000,1.35075,0.48255,-2.10452,0.05125,1.57080,-3.01912,-0.09677,-0.44240,0.38825,,
2.0730,1,DESCENDING,-0.0000,1.35075,0.48255,-2.10454,0.05127,1.57080,-3.01912,-0.09677,-0.44240,0.38824,,
2.0853,1,DESCENDING,-0.0000,1.35075,0.48255,-2.10462,0.05136,1.57080,-3.01912,-0.09677,-0.44240,0.38819,,
2.0970,1,DESCENDING,-0.0000,1.35075,0.48254,-2.10468,0.05142,1.57080,-3.01912,-0.09677,-0.44240,0.38815,,
2.1018,1,DESCENDING,-0.0000,1.35075,0.48254,-2.10469,0.05143,1.57080,-3.01912,-0.09677,-0.44240,0.38815,,
2.1117,1,DESCENDING,-0.0000,1.35075,0.48254,-2.10475,0.05149,1.57080,-3.01912,-0.09677,-0.44240,0.38811,,
2.1257,1,DESCENDING,-0.0000,1.35075,0.48254,-2.10481,0.05156,1.57080,-3.01912,-0.09677,-0.44240,0.38808,,
2.1342,1,DESCENDING,-0.0000,1.35075,0.48254,-2.10483,0.05158,1.57080,-3.01912,-0.09677,-0.44240,0.38807,,
2.1432,1,DESCENDING,-0.0000,1.35075,0.48253,-2.10491,0.05166,1.57080,-3.01912,-0.09677,-0.44240,0.38802,,
2.1518,1,DESCENDING,-0.0000,1.35075,0.48253,-2.10497,0.05173,1.57080,-3.01912,-0.09677,-0.44240,0.38798,,
2.1680,1,DESCENDING,-0.0000,1.35075,0.48253,-2.10501,0.05177,1.57080,-3.01912,-0.09677,-0.44240,0.38796,,
2.1754,1,DESCENDING,-0.0000,1.35075,0.48252,-2.10507,0.05183,1.57080,-3.01912,-0.09677,-0.44240,0.38793,,
2.1838,1,DESCENDING,-0.0000,1.35075,0.48252,-2.10510,0.05187,1.57080,-3.01912,-0.09677,-0.44240,0.38791,,
2.1916,1,DESCENDING,-0.0000,1.35075,0.48252,-2.10512,0.05189,1.57080,-3.01912,-0.09677,-0.44240,0.38790,,
2.2080,1,DESCENDING,-0.0000,1.35075,0.48251,-2.10523,0.05200,1.57080,-3.01912,-0.09677,-0.44240,0.38783,,
2.2129,1,DESCENDING,-0.0000,1.35075,0.48251,-2.10526,0.05204,1.57080,-3.01912,-0.09677,-0.44240,0.38781,,
2.2221,1,DESCENDING,-0.0000,1.35075,0.48251,-2.10527,0.05204,1.57080,-3.01912,-0.09677,-0.44240,0.38781,,
2.2328,1,DESCENDING,-0.0000,1.35075,0.48251,-2.10533,0.05211,1.57080,-3.01912,-0.09677,-0.44240,0.38777,,
2.2457,1,DESCENDING,-0.0000,1.35075,0.48250,-2.10539,0.05217,1.57080,-3.01912,-0.09677,-0.44240,0.38774,,
2.2559,1,DESCENDING,-0.0000,1.35075,0.48250,-2.10543,0.05222,1.57080,-3.01912,-0.09677,-0.44240,0.38771,,
2.2725,1,DESCENDING,-0.0000,1.35075,0.48249,-2.10555,0.05234,1.57080,-3.01912,-0.09677,-0.44240,0.38764,,
2.2777,1,DESCENDING,-0.0000,1.35075,0.48249,-2.10555,0.05234,1.57080,-3.01912,-0.09677,-0.44240,0.38764,,
2.2818,1,DESCENDING,-0.0000,1.35075,0.48249,-2.10556,0.05235,1.57080,-3.01912,-0.09677,-0.44240,0.38764,,
2.3018,1,DESCENDING,-0.0000,1.35075,0.48249,-2.10568,0.05248,1.57080,-3.01912,-0.09677,-0.44240,0.38757,,
2.3158,1,DESCENDING,-0.0000,1.35075,0.48248,-2.10573,0.05253,1.57080,-3.01912,-0.09677,-0.44240,0.38754,,
2.3238,1,DESCENDING,-0.0000,1.35075,0.48248,-2.10576,0.05257,1.57080,-3.01912,-0.09677,-0.44240,0.38752,,
2.3319,1,DESCENDING,-0.0000,1.35075,0.48248,-2.10582,0.05262,1.57080,-3.01912,-0.09677,-0.44240,0.38749,,
2.3422,1,DESCENDING,-0.0000,1.35075,0.48248,-2.10582,0.05263,1.57080,-3.01912,-0.09677,-0.44240,0.38749,,
2.3517,1,DESCENDING,-0.0000,1.35075,0.48247,-2.10589,0.05270,1.57080,-3.01912,-0.09677,-0.44240,0.38745,,
2.3644,1,DESCENDING,-0.0000,1.35075,0.48247,-2.10598,0.05280,1.57080,-3.01912,-0.09677,-0.44240,0.38739,,
2.3727,1,DESCENDING,-0.0000,1.35075,0.48247,-2.10598,0.05280,1.57080,-3.01912,-0.09677,-0.44240,0.38739,,
2.4148,1,DESCENDING,-0.0000,1.35075,0.48246,-2.10615,0.05298,1.57080,-3.01912,-0.09677,-0.44240,0.38729,,
2.4270,1,DESCENDING,-0.0000,1.35075,0.48245,-2.10625,0.05308,1.57080,-3.01912,-0.09677,-0.44240,0.38724,,
2.4275,1,DESCENDING,-0.0000,1.35075,0.48245,-2.10625,0.05308,1.57080,-3.01912,-0.09677,-0.44240,0.38724,,
2.4355,1,DESCENDING,-0.0000,1.35075,0.48245,-2.10626,0.05309,1.57080,-3.01912,-0.09677,-0.44240,0.38723,,
2.4944,1,DESCENDING,-0.0000,1.35075,0.48244,-2.10652,0.05337,1.57080,-3.01912,-0.09677,-0.44240,0.38708,,
2.5104,1,DESCENDING,-0.0000,1.35075,0.48243,-2.10659,0.05344,1.57080,-3.01912,-0.09677,-0.44240,0.38704,,
2.5364,1,DESCENDING,-0.0000,1.35075,0.48242,-2.10672,0.05358,1.57080,-3.01912,-0.09677,-0.44240,0.38696,,
2.5399,1,DESCENDING,-0.0000,1.35075,0.48242,-2.10675,0.05361,1.57080,-3.01912,-0.09677,-0.44240,0.38695,,
2.5437,1,DESCENDING,-0.0000,1.35075,0.48242,-2.10678,0.05364,1.57080,-3.01912,-0.09677,-0.44240,0.38693,,
2.5446,1,DESCENDING,-0.0000,1.35075,0.48242,-2.10678,0.05364,1.57080,-3.01912,-0.09677,-0.44240,0.38693,,
2.5451,1,DESCENDING,-0.0000,1.35075,0.48242,-2.10678,0.05364,1.57080,-3.01912,-0.09677,-0.44240,0.38693,,
2.5453,1,DESCENDING,-0.0000,1.35075,0.48242,-2.10678,0.05364,1.57080,-3.01912,-0.09677,-0.44240,0.38693,,
2.5463,1,DESCENDING,-0.0000,1.35075,0.48242,-2.10678,0.05364,1.57080,-3.01912,-0.09677,-0.44240,0.38693,,
2.5532,1,DESCENDING,-0.0000,1.35075,0.48242,-2.10678,0.05365,1.57080,-3.01912,-0.09677,-0.44240,0.38693,,
2.5629,1,DESCENDING,-0.0000,1.35075,0.48242,-2.10681,0.05368,1.57080,-3.01912,-0.09677,-0.44240,0.38691,,
