t_rel_s,cycle,phase,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,touch_value,touch_age_ms
0.2031,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2107,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2195,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2285,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2367,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2523,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2568,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2735,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2766,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2882,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2991,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3067,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3205,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3262,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3404,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3485,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3590,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3670,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3765,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3999,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4002,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4084,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4166,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4281,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4411,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4488,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4570,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4665,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4774,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4916,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4968,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5084,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5189,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5275,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5394,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5488,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5590,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5672,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5771,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6002,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6014,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6094,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6203,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6282,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6376,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6465,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6585,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6692,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6801,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6931,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6971,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7084,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7179,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7283,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7393,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7486,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7586,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7668,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7781,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8052,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8205,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8222,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8272,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8377,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8520,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8607,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8742,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8783,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8867,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.9075,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.9200,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.9270,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.9381,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09933,0.04578,1.57080,-3.01912,-0.09677,-0.44240,0.39127,,
0.9484,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09944,0.04589,1.57080,-3.01912,-0.09677,-0.44240,0.39121,,
0.9586,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09947,0.04593,1.57080,-3.01912,-0.09677,-0.44240,0.39119,,
0.9696,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09950,0.04596,1.57080,-3.01912,-0.09677,-0.44240,0.39117,,
0.9772,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09954,0.04600,1.57080,-3.01912,-0.09677,-0.44240,0.39115,,
0.9871,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09956,0.04603,1.57080,-3.01912,-0.09677,-0.44240,0.39113,,
1.0039,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09967,0.04614,1.57080,-3.01912,-0.09677,-0.44240,0.39107,,
1.0110,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09970,0.04617,1.57080,-3.01912,-0.09677,-0.44240,0.39106,,
1.0173,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09973,0.04620,1.57080,-3.01912,-0.09677,-0.44240,0.39104,,
1.0307,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09976,0.04624,1.57080,-3.01912,-0.09677,-0.44240,0.39102,,
1.0372,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09981,0.04628,1.57080,-3.01912,-0.09677,-0.44240,0.39099,,
1.0491,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09984,0.04632,1.57080,-3.01912,-0.09677,-0.44240,0.39098,,
1.0571,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09988,0.04636,1.57080,-3.01912,-0.09677,-0.44240,0.39095,,
1.0738,1,DESCENDING,-0.0000,1.35075,0.48280,-2.10000,0.04649,1.57080,-3.01912,-0.09677,-0.44240,0.39088,,
1.0775,1,DESCENDING,-0.0000,1.35075,0.48280,-2.10000,0.04649,1.57080,-3.01912,-0.09677,-0.44240,0.39088,,
1.0894,1,DESCENDING,-0.0000,1.35075,0.48280,-2.10003,0.04652,1.57080,-3.01912,-0.09677,-0.44240,0.39086,,
1.1077,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10010,0.04659,1.57080,-3.01912,-0.09677,-0.44240,0.39082,,
1.1181,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10014,0.04664,1.57080,-3.01912,-0.09677,-0.44240,0.39080,,
1.1200,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10017,0.04667,1.57080,-3.01912,-0.09677,-0.44240,0.39078,,
1.1327,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10027,0.04677,1.57080,-3.01912,-0.09677,-0.44240,0.39073,,
1.1401,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10027,0.04677,1.57080,-3.01912,-0.09677,-0.44240,0.39072,,
1.1498,1,DESCENDING,-0.0000,1.35075,0.48278,-2.10030,0.04680,1.57080,-3.01912,-0.09677,-0.44240,0.39071,,
1.1584,1,DESCENDING,-0.0000,1.35075,0.48278,-2.10034,0.04685,1.57080,-3.01912,-0.09677,-0.44240,0.39068,,
1.1684,1,DESCENDING,-0.0000,1.35075,0.48278,-2.10037,0.04688,1.57080,-3.01912,-0.09677,-0.44240,0.39066,,
1.1789,1,DESCENDING,-0.0000,1.35075,0.48278,-2.10041,0.04692,1.57080,-3.01912,-0.09677,-0.44240,0.39064,,
1.1874,1,DESCENDING,-0.0000,1.35075,0.48277,-2.10047,0.04698,1.57080,-3.01912,-0.09677,-0.44240,0.39061,,
1.1968,1,DESCENDING,-0.0000,1.35075,0.48277,-2.10053,0.04705,1.57080,-3.01912,-0.09677,-0.44240,0.39057,,
1.2088,1,DESCENDING,-0.0000,1.35075,0.48277,-2.10057,0.04709,1.57080,-3.01912,-0.09677,-0.44240,0.39055,,
1.2211,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10066,0.04719,1.57080,-3.01912,-0.09677,-0.44240,0.39050,,
1.2275,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10066,0.04719,1.57080,-3.01912,-0.09677,-0.44240,0.39050,,
1.2419,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10073,0.04726,1.57080,-3.01912,-0.09677,-0.44240,0.39046,,
1.2467,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10076,0.04729,1.57080,-3.01912,-0.09677,-0.44240,0.39044,,
1.2611,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10083,0.04736,1.57080,-3.01912,-0.09677,-0.44240,0.39040,,
1.2752,1,DESCENDING,-0.0000,1.35075,0.48275,-2.10089,0.04743,1.57080,-3.01912,-0.09677,-0.44240,0.39036,,
1.2772,1,DESCENDING,-0.0000,1.35075,0.48275,-2.10092,0.04746,1.57080,-3.01912,-0.09677,-0.44240,0.39034,,
1.2902,1,DESCENDING,-0.0000,1.35075,0.48275,-2.10096,0.04750,1.57080,-3.01912,-0.09677,-0.44240,0.39032,,
1.2967,1,DESCENDING,-0.0000,1.35075,0.48275,-2.10100,0.04754,1.57080,-3.01912,-0.09677,-0.44240,0.39030,,
1.3094,1,DESCENDING,-0.0000,1.35075,0.48274,-2.10108,0.04763,1.57080,-3.01912,-0.09677,-0.44240,0.39025,,
1.3161,1,DESCENDING,-0.0000,1.35075,0.48274,-2.10111,0.04766,1.57080,-3.01912,-0.09677,-0.44240,0.39023,,
1.3315,1,DESCENDING,-0.0000,1.35075,0.48274,-2.10116,0.04770,1.57080,-3.01912,-0.09677,-0.44240,0.39021,,
1.3368,1,DESCENDING,-0.0000,1.35075,0.48274,-2.10121,0.04777,1.57080,-3.01912,-0.09677,-0.44240,0.39017,,
1.3476,1,DESCENDING,-0.0000,1.35075,0.48273,-2.10125,0.04780,1.57080,-3.01912,-0.09677,-0.44240,0.39016,,
1.3572,1,DESCENDING,-0.0000,1.35075,0.48273,-2.10129,0.04784,1.57080,-3.01912,-0.09677,-0.44240,0.39013,,
1.3785,1,DESCENDING,-0.0000,1.35075,0.48273,-2.10141,0.04797,1.57080,-3.01912,-0.09677,-0.44240,0.39006,,
1.3799,1,DESCENDING,-0.0000,1.35075,0.48273,-2.10141,0.04797,1.57080,-3.01912,-0.09677,-0.44240,0.39006,,
1.3868,1,DESCENDING,-0.0000,1.35075,0.48272,-2.10143,0.04799,1.57080,-3.01912,-0.09677,-0.44240,0.39005,,
1.3977,1,DESCENDING,-0.0000,1.35075,0.48272,-2.10151,0.04807,1.57080,-3.01912,-0.09677,-0.44240,0.39000,,
1.4219,1,DESCENDING,-0.0000,1.35075,0.48271,-2.10161,0.04818,1.57080,-3.01912,-0.09677,-0.44240,0.38995,,
1.4352,1,DESCENDING,-0.0000,1.35075,0.48271,-2.10170,0.04827,1.57080,-3.01912,-0.09677,-0.44240,0.38989,,
1.4401,1,DESCENDING,-0.0000,1.35075,0.48271,-2.10170,0.04827,1.57080,-3.01912,-0.09677,-0.44240,0.38989,,
1.4497,1,DESCENDING,-0.0000,1.35075,0.48271,-2.10174,0.04832,1.57080,-3.01912,-0.09677,-0.44240,0.38987,,
1.4587,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10180,0.04838,1.57080,-3.01912,-0.09677,-0.44240,0.38983,,
1.4703,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10183,0.04842,1.57080,-3.01912,-0.09677,-0.44240,0.38981,,
1.4814,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10190,0.04848,1.57080,-3.01912,-0.09677,-0.44240,0.38978,,
1.4864,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10193,0.04852,1.57080,-3.01912,-0.09677,-0.44240,0.38976,,
1.4995,1,DESCENDING,-0.0000,1.35075,0.48269,-2.10199,0.04858,1.57080,-3.01912,-0.09677,-0.44240,0.38972,,
1.5150,1,DESCENDING,-0.0000,1.35075,0.48269,-2.10206,0.04865,1.57080,-3.01912,-0.09677,-0.44240,0.38968,,
1.5163,1,DESCENDING,-0.0000,1.35075,0.48269,-2.10206,0.04865,1.57080,-3.01912,-0.09677,-0.44240,0.38968,,
1.5277,1,DESCENDING,-0.0000,1.35075,0.48269,-2.10212,0.04872,1.57080,-3.01912,-0.09677,-0.44240,0.38965,,
1.5636,1,DESCENDING,-0.0000,1.35075,0.48268,-2.10228,0.04889,1.57080,-3.01912,-0.09677,-0.44240,0.38955,,
1.5782,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10238,0.04899,1.57080,-3.01912,-0.09677,-0.44240,0.38950,,
1.5850,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10244,0.04906,1.57080,-3.01912,-0.09677,-0.44240,0.38946,,
1.5899,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10244,0.04906,1.57080,-3.01912,-0.09677,-0.44240,0.38946,,
1.5905,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10244,0.04906,1.57080,-3.01912,-0.09677,-0.44240,0.38946,,
1.5949,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10244,0.04906,1.57080,-3.01912,-0.09677,-0.44240,0.38946,,
1.5964,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10244,0.04906,1.57080,-3.01912,-0.09677,-0.44240,0.38946,,
1.6094,1,DESCENDING,-0.0000,1.35075,0.48267,-2.10252,0.04914,1.57080,-3.01912,-0.09677,-0.44240,0.38942,,
1.6185,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10254,0.04917,1.57080,-3.01912,-0.09677,-0.44240,0.38940,,
1.6281,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10256,0.04919,1.57080,-3.01912,-0.09677,-0.44240,0.38939,,
1.6372,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10265,0.04927,1.57080,-3.01912,-0.09677,-0.44240,0.38934,,
1.6468,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10271,0.04934,1.57080,-3.01912,-0.09677,-0.44240,0.38930,,
1.6576,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10272,0.04935,1.57080,-3.01912,-0.09677,-0.44240,0.38930,,
1.6752,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10281,0.04945,1.57080,-3.01912,-0.09677,-0.44240,0.38924,,
1.6801,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10281,0.04945,1.57080,-3.01912,-0.09677,-0.44240,0.38924,,
1.6884,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10283,0.04947,1.57080,-3.01912,-0.09677,-0.44240,0.38923,,
1.6974,1,DESCENDING,-0.0000,1.35075,0.48264,-2.10291,0.04956,1.57080,-3.01912,-0.09677,-0.44240,0.38918,,
1.7108,1,DESCENDING,-0.0000,1.35075,0.48264,-2.10298,0.04962,1.57080,-3.01912,-0.09677,-0.44240,0.38915,,
1.7209,1,DESCENDING,-0.0000,1.35075,0.48264,-2.10301,0.04965,1.57080,-3.01912,-0.09677,-0.44240,0.38913,,
1.7279,1,DESCENDING,-0.0000,1.35075,0.48264,-2.10303,0.04968,1.57080,-3.01912,-0.09677,-0.44240,0.38912,,
1.7417,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10308,0.04973,1.57080,-3.01912,-0.09677,-0.44240,0.38909,,
1.7464,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10310,0.04975,1.57080,-3.01912,-0.09677,-0.44240,0.38908,,
1.7564,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10315,0.04980,1.57080,-3.01912,-0.09677,-0.44240,0.38905,,
1.7672,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10324,0.04990,1.57080,-3.01912,-0.09677,-0.44240,0.38899,,
1.7803,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10326,0.04992,1.57080,-3.01912,-0.09677,-0.44240,0.38898,,
1.7883,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10329,0.04996,1.57080,-3.01912,-0.09677,-0.44240,0.38896,,
1.7970,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10334,0.05001,1.57080,-3.01912,-0.09677,-0.44240,0.38893,,
1.8315,1,DESCENDING,-0.0000,1.35075,0.48261,-2.10351,0.05018,1.57080,-3.01912,-0.09677,-0.44240,0.38884,,
1.8342,1,DESCENDING,-0.0000,1.35075,0.48261,-2.10351,0.05019,1.57080,-3.01912,-0.09677,-0.44240,0.38883,,
1.8460,1,DESCENDING,-0.0000,1.35075,0.48261,-2.10356,0.05024,1.57080,-3.01912,-0.09677,-0.44240,0.38881,,
1.8498,1,DESCENDING,-0.0000,1.35075,0.48261,-2.10358,0.05026,1.57080,-3.01912,-0.09677,-0.44240,0.38879,,
1.8581,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10361,0.05029,1.57080,-3.01912,-0.09677,-0.44240,0.38878,,
1.8684,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10363,0.05031,1.57080,-3.01912,-0.09677,-0.44240,0.38877,,
1.8767,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10368,0.05037,1.57080,-3.01912,-0.09677,-0.44240,0.38874,,
1.8895,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10378,0.05047,1.57080,-3.01912,-0.09677,-0.44240,0.38868,,
1.8966,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10378,0.05047,1.57080,-3.01912,-0.09677,-0.44240,0.38868,,
1.9087,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10383,0.05052,1.57080,-3.01912,-0.09677,-0.44240,0.38865,,
1.9316,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10392,0.05062,1.57080,-3.01912,-0.09677,-0.44240,0.38860,,
1.9358,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10395,0.05065,1.57080,-3.01912,-0.09677,-0.44240,0.38858,,
1.9370,1,DESCENDING,-0.0000,1.35075,0.48258,-2.10398,0.05068,1.57080,-3.01912,-0.09677,-0.44240,0.38856,,
1.9508,1,DESCENDING,-0.0000,1.35075,0.48258,-2.10404,0.05075,1.57080,-3.01912,-0.09677,-0.44240,0.38853,,
1.9589,1,DESCENDING,-0.0000,1.35075,0.48258,-2.10406,0.05077,1.57080,-3.01912,-0.09677,-0.44240,0.38851,,
1.9691,1,DESCENDING,-0.0000,1.35075,0.48258,-2.10414,0.05085,1.57080,-3.01912,-0.09677,-0.44240,0.38847,,
1.9799,1,DESCENDING,-0.0000,1.35075,0.48257,-2.10417,0.05089,1.57080,-3.01912,-0.09677,-0.44240,0.38845,,
1.9877,1,DESCENDING,-0.0000,1.35075,0.48257,-2.10419,0.05091,1.57080,-3.01912,-0.09677,-0.44240,0.38844,,
1.9975,1,DESCENDING,-0.0000,1.35075,0.48257,-2.10427,0.05099,1.57080,-3.01912,-0.09677,-0.44240,0.38839,,
2.0061,1,DESCENDING,-0.0000,1.35075,0.48256,-2.10433,0.05105,1.57080,-3.01912,-0.09677,-0.44240,0.38836,,
2.0174,1,DESCENDING,-0.0000,1.35075,0.48256,-2.10435,0.05108,1.57080,-3.01912,-0.09677,-0.44240,0.38834,,
2.0334,1,DESCENDING,-0.0000,1.35075,0.48256,-2.10446,0.05119,1.57080,-3.01912,-0.09677,-0.44240,0.38828,,
2.0413,1,DESCENDING,-0.0000,1.35075,0.48256,-2.10447,0.05120,1.57080,-3.01912,-0.09677,-0.44240,0.38828,,
2.0462,1,DESCENDING,-0.0000,1.35075,0.48256,-2.10448,0.05121,1.57080,-3.01912,-0.09677,-0.44240,0.38827,,
2.0613,1,DESCENDING,-0.0000,1.35075,0.48255,-2.10459,0.05133,1.57080,-3.01912,-0.09677,-0.44240,0.38820,,
