t_rel_s,cycle,phase,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,touch_value,touch_age_ms
0.5460,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01912,-0.09678,-0.44233,0.39120,,
0.5590,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.5677,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.5798,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.5969,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.5997,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6074,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6160,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01912,-0.09678,-0.44233,0.39120,,
0.6410,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01912,-0.09678,-0.44233,0.39120,,
0.6414,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01912,-0.09678,-0.44233,0.39120,,
0.6466,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01912,-0.09678,-0.44233,0.39120,,
0.6561,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01912,-0.09678,-0.44233,0.39120,,
0.6678,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6868,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6876,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6992,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7071,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7162,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7345,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7490,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7496,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7574,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7713,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7994,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8066,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8171,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8286,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8398,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8547,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8608,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8694,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8757,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8857,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9011,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9068,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9184,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9270,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09941,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9476,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04566,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9511,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04566,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9604,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04567,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9688,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04566,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9762,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04566,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9878,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04567,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9988,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04566,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
1.0090,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04566,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
1.0418,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09941,0.04566,1.57079,-3.01912,-0.09678,-0.44233,0.39120,,
1.0554,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09944,0.04569,1.57079,-3.01912,-0.09678,-0.44233,0.39118,,
1.0610,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09946,0.04570,1.57079,-3.01912,-0.09678,-0.44233,0.39117,,
1.0615,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09946,0.04570,1.57079,-3.01912,-0.09678,-0.44233,0.39117,,
1.0718,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09946,0.04570,1.57079,-3.01912,-0.09678,-0.44233,0.39118,,
1.0808,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09946,0.04571,1.57079,-3.01912,-0.09678,-0.44233,0.39117,,
1.0919,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04570,1.57079,-3.01911,-0.09678,-0.44233,0.39118,,
1.0959,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04570,1.57079,-3.01911,-0.09678,-0.44233,0.39118,,
1.1066,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04570,1.57079,-3.01911,-0.09678,-0.44233,0.39118,,
1.1193,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04569,1.57079,-3.01911,-0.09678,-0.44233,0.39118,,
1.1295,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09944,0.04569,1.57079,-3.01911,-0.09678,-0.44233,0.39118,,
1.1466,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09944,0.04569,1.57079,-3.01911,-0.09678,-0.44233,0.39118,,
1.1592,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.1676,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09944,0.04569,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.1775,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09944,0.04568,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.1868,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.1999,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09944,0.04569,1.57079,-3.01911,-0.09678,-0.44233,0.39118,,
1.2075,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09946,0.04571,1.57079,-3.01911,-0.09678,-0.44233,0.39117,,
1.2163,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09946,0.04570,1.57079,-3.01911,-0.09678,-0.44233,0.39117,,
1.2284,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04570,1.57079,-3.01911,-0.09678,-0.44233,0.39118,,
1.2400,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04570,1.57079,-3.01911,-0.09678,-0.44233,0.39118,,
1.2493,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09944,0.04569,1.57079,-3.01911,-0.09678,-0.44233,0.39118,,
1.2574,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09944,0.04569,1.57079,-3.01911,-0.09678,-0.44233,0.39118,,
1.2881,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.2927,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.2954,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.3111,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04567,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.3176,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04567,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.3274,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04567,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.3370,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04567,1.57079,-3.01912,-0.09678,-0.44233,0.39120,,
1.3679,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04567,1.57079,-3.01912,-0.09678,-0.44233,0.39120,,
1.3730,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04567,1.57079,-3.01912,-0.09678,-0.44233,0.39120,,
1.3774,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04567,1.57079,-3.01912,-0.09678,-0.44233,0.39119,,
1.3878,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01912,-0.09678,-0.44233,0.39119,,
1.3982,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01912,-0.09678,-0.44233,0.39119,,
1.4086,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01912,-0.09678,-0.44233,0.39119,,
1.4204,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01912,-0.09678,-0.44233,0.39119,,
1.4262,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01912,-0.09678,-0.44233,0.39119,,
1.4381,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04567,1.57079,-3.01912,-0.09678,-0.44233,0.39119,,
1.4659,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04567,1.57079,-3.01912,-0.09678,-0.44233,0.39120,,
1.4664,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04567,1.57079,-3.01912,-0.09678,-0.44233,0.39120,,
1.4791,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04566,1.57079,-3.01912,-0.09678,-0.44233,0.39120,,
1.5061,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09944,0.04569,1.57079,-3.01912,-0.09678,-0.44233,0.39118,,
1.5067,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09944,0.04569,1.57079,-3.01912,-0.09678,-0.44233,0.39118,,
1.5144,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09946,0.04571,1.57079,-3.01912,-0.09678,-0.44233,0.39117,,
1.5422,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04570,1.57079,-3.01912,-0.09678,-0.44233,0.39118,,
1.5455,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04570,1.57079,-3.01912,-0.09678,-0.44233,0.39118,,
1.5564,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04569,1.57079,-3.01912,-0.09678,-0.44233,0.39118,,
1.5657,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09946,0.04570,1.57079,-3.01912,-0.09678,-0.44233,0.39117,,
1.5779,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04570,1.57079,-3.01912,-0.09678,-0.44233,0.39118,,
1.5858,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04570,1.57079,-3.01912,-0.09678,-0.44233,0.39118,,
1.6345,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.6438,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.6565,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.6646,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.6990,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04567,1.57079,-3.01911,-0.09678,-0.44233,0.39119,,
1.7183,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04567,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
1.7366,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09941,0.04566,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
1.7437,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09941,0.04566,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
1.7482,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09941,0.04566,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
1.7628,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09941,0.04566,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
1.7805,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09941,0.04566,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
1.8402,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09951,0.04576,1.57079,-3.01911,-0.09678,-0.44233,0.39114,,
1.8445,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09951,0.04576,1.57079,-3.01911,-0.09678,-0.44233,0.39114,,
1.8449,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09951,0.04576,1.57079,-3.01911,-0.09678,-0.44233,0.39114,,
1.9320,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09957,0.04583,1.57079,-3.01911,-0.09678,-0.44233,0.39111,,
1.9424,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09956,0.04581,1.57079,-3.01911,-0.09678,-0.44233,0.39112,,
1.9546,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09955,0.04581,1.57079,-3.01911,-0.09678,-0.44233,0.39112,,
2.0512,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09946,0.04571,1.57079,-3.01912,-0.09678,-0.44233,0.39117,,
2.0516,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09946,0.04571,1.57079,-3.01912,-0.09678,-0.44233,0.39117,,
2.0692,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04570,1.57079,-3.01912,-0.09678,-0.44233,0.39118,,
2.0971,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04570,1.57079,-3.01912,-0.09678,-0.44233,0.39118,,
2.1221,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04569,1.57079,-3.01912,-0.09678,-0.44233,0.39118,,
2.1296,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09945,0.04569,1.57079,-3.01912,-0.09678,-0.44233,0.39118,,
2.1351,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09944,0.04569,1.57079,-3.01912,-0.09678,-0.44233,0.39118,,
2.1436,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09944,0.04569,1.57079,-3.01912,-0.09678,-0.44233,0.39119,,
2.1503,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09943,0.04568,1.57079,-3.01912,-0.09678,-0.44233,0.39119,,
2.2286,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09952,0.04577,1.57079,-3.01912,-0.09678,-0.44233,0.39114,,
2.2549,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09953,0.04578,1.57079,-3.01912,-0.09678,-0.44233,0.39113,,
2.2555,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09953,0.04578,1.57079,-3.01912,-0.09678,-0.44233,0.39113,,
2.2725,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09948,0.04573,1.57079,-3.01912,-0.09678,-0.44233,0.39116,,
2.2835,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09950,0.04575,1.57079,-3.01912,-0.09678,-0.44233,0.39115,,
2.2920,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09950,0.04575,1.57079,-3.01912,-0.09678,-0.44233,0.39115,,
2.3134,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09949,0.04574,1.57079,-3.01911,-0.09678,-0.44233,0.39116,,
2.3420,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09947,0.04572,1.57079,-3.01912,-0.09678,-0.44233,0.39117,,
2.3906,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09946,0.04571,1.57079,-3.01912,-0.09678,-0.44233,0.39117,,
2.5875,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09973,0.04599,1.57079,-3.01912,-0.09678,-0.44233,0.39102,,
2.5965,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09974,0.04600,1.57079,-3.01912,-0.09678,-0.44233,0.39101,,
2.5969,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09974,0.04600,1.57079,-3.01912,-0.09678,-0.44233,0.39101,,
2.6054,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09972,0.04599,1.57079,-3.01912,-0.09678,-0.44233,0.39102,,
2.6093,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09972,0.04599,1.57079,-3.01912,-0.09678,-0.44233,0.39102,,
2.6601,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09977,0.04604,1.57079,-3.01912,-0.09678,-0.44233,0.39099,,
2.6723,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09975,0.04601,1.57079,-3.01912,-0.09678,-0.44233,0.39100,,
2.7445,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09967,0.04593,1.57079,-3.01912,-0.09678,-0.44233,0.39105,,
2.7701,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09967,0.04593,1.57079,-3.01912,-0.09678,-0.44233,0.39105,,
2.7998,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09969,0.04595,1.57079,-3.01912,-0.09678,-0.44233,0.39104,,
2.8044,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09971,0.04597,1.57079,-3.01912,-0.09678,-0.44233,0.39103,,
2.8540,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09966,0.04592,1.57079,-3.01912,-0.09678,-0.44233,0.39106,,
2.8653,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09967,0.04593,1.57079,-3.01912,-0.09678,-0.44233,0.39105,,
2.8744,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09965,0.04591,1.57079,-3.01912,-0.09678,-0.44233,0.39106,,
2.9246,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09974,0.04601,1.57079,-3.01912,-0.09678,-0.44233,0.39101,,
2.9409,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09973,0.04599,1.57079,-3.01912,-0.09678,-0.44233,0.39101,,
2.9485,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09974,0.04600,1.57079,-3.01912,-0.09678,-0.44233,0.39101,,
2.9647,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09968,0.04594,1.57079,-3.01912,-0.09678,-0.44233,0.39104,,
