t_rel_s,cycle,phase,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,touch_value,touch_age_ms
0.3448,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.3546,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.3657,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.3709,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.3818,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.4069,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.4073,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.4118,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.4253,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.4332,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.4455,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.4520,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.4628,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.4731,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.4836,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.4928,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.5041,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.5146,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.5213,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.5325,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.5423,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.5635,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.5651,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.5820,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.5934,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6222,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6225,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6232,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6378,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6427,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6558,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6708,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6719,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6820,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.6957,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7075,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7141,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7219,1,HOME,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7337,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7456,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7536,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7697,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7776,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7830,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.7959,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8157,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8167,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8227,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8379,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8457,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8608,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8617,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8726,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8833,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.8944,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9227,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9247,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09940,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9257,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09941,0.04565,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9324,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09942,0.04566,1.57079,-3.01911,-0.09678,-0.44233,0.39120,,
0.9422,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09946,0.04571,1.57079,-3.01911,-0.09678,-0.44233,0.39117,,
0.9547,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09949,0.04574,1.57079,-3.01911,-0.09678,-0.44233,0.39116,,
0.9751,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09955,0.04580,1.57079,-3.01911,-0.09678,-0.44233,0.39112,,
0.9756,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09955,0.04580,1.57079,-3.01911,-0.09678,-0.44233,0.39112,,
0.9831,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09956,0.04582,1.57079,-3.01911,-0.09678,-0.44233,0.39111,,
0.9915,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09955,0.04581,1.57079,-3.01911,-0.09678,-0.44233,0.39112,,
1.0036,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09952,0.04577,1.57079,-3.01911,-0.09678,-0.44233,0.39114,,
1.0133,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09951,0.04576,1.57079,-3.01911,-0.09678,-0.44233,0.39115,,
1.0223,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09952,0.04577,1.57079,-3.01911,-0.09678,-0.44233,0.39114,,
1.0328,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09952,0.04577,1.57079,-3.01911,-0.09678,-0.44233,0.39114,,
1.0418,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09951,0.04576,1.57079,-3.01911,-0.09678,-0.44233,0.39114,,
1.0540,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09954,0.04579,1.57079,-3.01911,-0.09678,-0.44233,0.39113,,
1.0703,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09959,0.04585,1.57079,-3.01911,-0.09678,-0.44233,0.39109,,
1.0754,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09960,0.04585,1.57079,-3.01911,-0.09678,-0.44233,0.39109,,
1.0829,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09961,0.04587,1.57079,-3.01911,-0.09678,-0.44233,0.39108,,
1.0927,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09964,0.04590,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.1014,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09967,0.04593,1.57079,-3.01911,-0.09678,-0.44233,0.39105,,
1.1360,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09973,0.04599,1.57079,-3.01911,-0.09678,-0.44233,0.39102,,
1.1606,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09981,0.04607,1.57079,-3.01911,-0.09678,-0.44233,0.39097,,
1.1630,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09981,0.04607,1.57079,-3.01911,-0.09678,-0.44233,0.39097,,
1.1851,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09984,0.04611,1.57079,-3.01911,-0.09678,-0.44233,0.39095,,
1.1938,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09985,0.04612,1.57079,-3.01911,-0.09678,-0.44233,0.39095,,
1.2029,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09986,0.04612,1.57079,-3.01911,-0.09678,-0.44233,0.39094,,
1.2051,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09986,0.04612,1.57079,-3.01911,-0.09678,-0.44233,0.39094,,
1.2091,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09985,0.04612,1.57079,-3.01911,-0.09678,-0.44233,0.39095,,
1.2350,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09979,0.04606,1.57079,-3.01911,-0.09678,-0.44233,0.39098,,
1.2373,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09979,0.04606,1.57079,-3.01911,-0.09678,-0.44233,0.39098,,
1.2467,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09975,0.04602,1.57079,-3.01911,-0.09678,-0.44233,0.39100,,
1.2561,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09976,0.04602,1.57079,-3.01911,-0.09678,-0.44233,0.39100,,
1.2699,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09981,0.04608,1.57079,-3.01911,-0.09678,-0.44233,0.39097,,
1.2752,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09980,0.04607,1.57079,-3.01911,-0.09678,-0.44233,0.39097,,
1.2844,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09979,0.04606,1.57079,-3.01911,-0.09678,-0.44233,0.39098,,
1.2935,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09979,0.04606,1.57079,-3.01911,-0.09678,-0.44233,0.39098,,
1.3031,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09975,0.04602,1.57079,-3.01911,-0.09678,-0.44233,0.39100,,
1.3183,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09974,0.04601,1.57079,-3.01911,-0.09678,-0.44233,0.39101,,
1.3269,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09976,0.04603,1.57079,-3.01911,-0.09678,-0.44233,0.39100,,
1.3366,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09974,0.04601,1.57079,-3.01911,-0.09678,-0.44233,0.39101,,
1.3493,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09973,0.04599,1.57079,-3.01911,-0.09678,-0.44233,0.39102,,
1.3521,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09974,0.04600,1.57079,-3.01911,-0.09678,-0.44233,0.39101,,
1.3619,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09975,0.04602,1.57079,-3.01911,-0.09678,-0.44233,0.39100,,
1.3778,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09976,0.04602,1.57079,-3.01911,-0.09678,-0.44233,0.39100,,
1.3855,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09977,0.04604,1.57079,-3.01911,-0.09678,-0.44233,0.39099,,
1.3966,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09975,0.04602,1.57079,-3.01911,-0.09678,-0.44233,0.39100,,
1.4020,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09973,0.04600,1.57079,-3.01911,-0.09678,-0.44233,0.39101,,
1.4133,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09975,0.04601,1.57079,-3.01911,-0.09678,-0.44233,0.39100,,
1.4231,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09973,0.04600,1.57079,-3.01911,-0.09678,-0.44233,0.39101,,
1.4374,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09972,0.04598,1.57079,-3.01911,-0.09678,-0.44233,0.39102,,
1.4420,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09975,0.04601,1.57079,-3.01911,-0.09678,-0.44233,0.39101,,
1.4522,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09974,0.04601,1.57079,-3.01911,-0.09678,-0.44233,0.39101,,
1.4621,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09971,0.04597,1.57079,-3.01911,-0.09678,-0.44233,0.39103,,
1.4760,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09973,0.04599,1.57079,-3.01911,-0.09678,-0.44233,0.39102,,
1.4868,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09969,0.04595,1.57079,-3.01911,-0.09678,-0.44233,0.39104,,
1.4932,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09967,0.04593,1.57079,-3.01911,-0.09678,-0.44233,0.39105,,
1.5100,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09969,0.04595,1.57079,-3.01911,-0.09678,-0.44233,0.39104,,
1.5133,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09969,0.04595,1.57079,-3.01911,-0.09678,-0.44233,0.39104,,
1.5308,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09968,0.04594,1.57079,-3.01911,-0.09678,-0.44233,0.39105,,
1.5316,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09968,0.04594,1.57079,-3.01911,-0.09678,-0.44233,0.39105,,
1.5421,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09966,0.04592,1.57079,-3.01911,-0.09678,-0.44233,0.39105,,
1.5521,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09963,0.04589,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.5648,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09963,0.04589,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.5733,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09962,0.04588,1.57079,-3.01911,-0.09678,-0.44233,0.39108,,
1.5864,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09960,0.04585,1.57079,-3.01911,-0.09678,-0.44233,0.39109,,
1.5933,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09961,0.04587,1.57079,-3.01911,-0.09678,-0.44233,0.39109,,
1.6021,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09960,0.04585,1.57079,-3.01911,-0.09678,-0.44233,0.39109,,
1.6121,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09957,0.04583,1.57079,-3.01911,-0.09678,-0.44233,0.39111,,
1.6388,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09963,0.04588,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.6426,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09963,0.04588,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.6471,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09963,0.04589,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.6584,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09964,0.04590,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.6753,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09960,0.04585,1.57079,-3.01911,-0.09678,-0.44233,0.39109,,
1.6855,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09962,0.04587,1.57079,-3.01911,-0.09678,-0.44233,0.39108,,
1.6860,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09962,0.04587,1.57079,-3.01911,-0.09678,-0.44233,0.39108,,
1.6965,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09968,0.04594,1.57079,-3.01911,-0.09678,-0.44233,0.39104,,
1.7020,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09970,0.04597,1.57079,-3.01911,-0.09678,-0.44233,0.39103,,
1.7125,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09971,0.04598,1.57079,-3.01911,-0.09678,-0.44233,0.39102,,
1.7492,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09969,0.04595,1.57079,-3.01911,-0.09678,-0.44233,0.39104,,
1.7580,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09964,0.04590,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.7584,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09964,0.04590,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.7638,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09964,0.04590,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.7649,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09964,0.04590,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.7769,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09966,0.04592,1.57079,-3.01911,-0.09678,-0.44233,0.39106,,
1.7875,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09963,0.04589,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.7933,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09962,0.04587,1.57079,-3.01911,-0.09678,-0.44233,0.39108,,
1.8018,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09962,0.04588,1.57079,-3.01911,-0.09678,-0.44233,0.39108,,
1.8118,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09961,0.04587,1.57079,-3.01911,-0.09678,-0.44233,0.39109,,
1.8219,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09958,0.04584,1.57079,-3.01911,-0.09678,-0.44233,0.39110,,
1.8381,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09961,0.04587,1.57079,-3.01911,-0.09678,-0.44233,0.39108,,
1.8441,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09961,0.04587,1.57079,-3.01911,-0.09678,-0.44233,0.39108,,
1.8666,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09962,0.04588,1.57079,-3.01911,-0.09678,-0.44233,0.39108,,
1.8680,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09962,0.04588,1.57079,-3.01911,-0.09678,-0.44233,0.39108,,
1.8719,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09964,0.04590,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.8859,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09964,0.04590,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.8934,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09964,0.04590,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.9024,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09962,0.04587,1.57079,-3.01911,-0.09678,-0.44233,0.39108,,
1.9305,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09961,0.04587,1.57079,-3.01911,-0.09678,-0.44233,0.39108,,
1.9406,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09960,0.04586,1.57079,-3.01911,-0.09678,-0.44233,0.39109,,
1.9429,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09960,0.04586,1.57079,-3.01911,-0.09678,-0.44233,0.39109,,
1.9467,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09961,0.04586,1.57079,-3.01911,-0.09678,-0.44233,0.39109,,
1.9531,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09962,0.04587,1.57079,-3.01911,-0.09678,-0.44233,0.39108,,
1.9621,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09963,0.04589,1.57079,-3.01911,-0.09678,-0.44233,0.39107,,
1.9743,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09961,0.04587,1.57079,-3.01911,-0.09678,-0.44233,0.39109,,
1.9821,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09961,0.04587,1.57079,-3.01911,-0.09678,-0.44233,0.39108,,
1.9951,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09959,0.04585,1.57079,-3.01911,-0.09678,-0.44233,0.39110,,
2.0026,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09958,0.04583,1.57079,-3.01911,-0.09678,-0.44233,0.39110,,
2.0130,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09959,0.04585,1.57079,-3.01911,-0.09678,-0.44233,0.39110,,
