t_rel_s,cycle,phase,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,touch_value,touch_age_ms
0.2868,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.2970,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3075,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3323,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3329,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3398,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3457,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3564,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3700,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3792,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3873,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.3967,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4062,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4217,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4287,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4384,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4469,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4578,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4674,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.4902,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5016,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5061,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5226,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5284,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5359,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5520,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5568,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5666,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5774,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5915,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.5983,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6115,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6166,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6260,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6362,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6513,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6564,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6692,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6777,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6880,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.6970,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7061,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7158,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7280,1,HOME,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7410,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7487,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7566,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7663,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7813,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7881,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.7994,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8060,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8161,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8279,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8364,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8494,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8590,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8680,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8762,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8989,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.8999,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.9058,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.9171,1,DESCENDING,-0.0000,1.35075,0.48284,-2.09928,0.04573,1.57080,-3.01912,-0.09677,-0.44240,0.39130,,
0.9327,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09933,0.04578,1.57080,-3.01912,-0.09677,-0.44240,0.39127,,
0.9384,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09936,0.04582,1.57080,-3.01912,-0.09677,-0.44240,0.39125,,
0.9464,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09944,0.04589,1.57080,-3.01912,-0.09677,-0.44240,0.39121,,
0.9591,1,DESCENDING,-0.0000,1.35075,0.48283,-2.09948,0.04594,1.57080,-3.01912,-0.09677,-0.44240,0.39118,,
0.9684,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09952,0.04598,1.57080,-3.01912,-0.09677,-0.44240,0.39116,,
0.9793,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09956,0.04603,1.57080,-3.01912,-0.09677,-0.44240,0.39113,,
0.9863,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09957,0.04604,1.57080,-3.01912,-0.09677,-0.44240,0.39113,,
0.9995,1,DESCENDING,-0.0000,1.35075,0.48282,-2.09967,0.04614,1.57080,-3.01912,-0.09677,-0.44240,0.39107,,
1.0072,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09973,0.04620,1.57080,-3.01912,-0.09677,-0.44240,0.39104,,
1.0169,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09973,0.04621,1.57080,-3.01912,-0.09677,-0.44240,0.39104,,
1.0261,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09976,0.04624,1.57080,-3.01912,-0.09677,-0.44240,0.39102,,
1.0361,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09983,0.04631,1.57080,-3.01912,-0.09677,-0.44240,0.39098,,
1.0463,1,DESCENDING,-0.0000,1.35075,0.48281,-2.09984,0.04632,1.57080,-3.01912,-0.09677,-0.44240,0.39098,,
1.0562,1,DESCENDING,-0.0000,1.35075,0.48280,-2.09990,0.04639,1.57080,-3.01912,-0.09677,-0.44240,0.39094,,
1.0684,1,DESCENDING,-0.0000,1.35075,0.48280,-2.10000,0.04649,1.57080,-3.01912,-0.09677,-0.44240,0.39088,,
1.0785,1,DESCENDING,-0.0000,1.35075,0.48280,-2.10000,0.04649,1.57080,-3.01912,-0.09677,-0.44240,0.39088,,
1.0926,1,DESCENDING,-0.0000,1.35075,0.48280,-2.10007,0.04656,1.57080,-3.01912,-0.09677,-0.44240,0.39084,,
1.1022,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10010,0.04659,1.57080,-3.01912,-0.09677,-0.44240,0.39082,,
1.1076,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10012,0.04661,1.57080,-3.01912,-0.09677,-0.44240,0.39081,,
1.1160,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10017,0.04667,1.57080,-3.01912,-0.09677,-0.44240,0.39078,,
1.1261,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10023,0.04673,1.57080,-3.01912,-0.09677,-0.44240,0.39074,,
1.1375,1,DESCENDING,-0.0000,1.35075,0.48279,-2.10027,0.04677,1.57080,-3.01912,-0.09677,-0.44240,0.39072,,
1.1475,1,DESCENDING,-0.0000,1.35075,0.48278,-2.10033,0.04684,1.57080,-3.01912,-0.09677,-0.44240,0.39069,,
1.1568,1,DESCENDING,-0.0000,1.35075,0.48278,-2.10040,0.04690,1.57080,-3.01912,-0.09677,-0.44240,0.39065,,
1.1672,1,DESCENDING,-0.0000,1.35075,0.48278,-2.10042,0.04692,1.57080,-3.01912,-0.09677,-0.44240,0.39064,,
1.1753,1,DESCENDING,-0.0000,1.35075,0.48278,-2.10046,0.04698,1.57080,-3.01912,-0.09677,-0.44240,0.39061,,
1.1921,1,DESCENDING,-0.0000,1.35075,0.48277,-2.10056,0.04707,1.57080,-3.01912,-0.09677,-0.44240,0.39056,,
1.1979,1,DESCENDING,-0.0000,1.35075,0.48277,-2.10056,0.04708,1.57080,-3.01912,-0.09677,-0.44240,0.39055,,
1.2083,1,DESCENDING,-0.0000,1.35075,0.48277,-2.10063,0.04715,1.57080,-3.01912,-0.09677,-0.44240,0.39052,,
1.2168,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10069,0.04721,1.57080,-3.01912,-0.09677,-0.44240,0.39048,,
1.2272,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10071,0.04723,1.57080,-3.01912,-0.09677,-0.44240,0.39047,,
1.2404,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10079,0.04731,1.57080,-3.01912,-0.09677,-0.44240,0.39042,,
1.2466,1,DESCENDING,-0.0000,1.35075,0.48276,-2.10082,0.04735,1.57080,-3.01912,-0.09677,-0.44240,0.39041,,
1.2676,1,DESCENDING,-0.0000,1.35075,0.48275,-2.10092,0.04745,1.57080,-3.01912,-0.09677,-0.44240,0.39035,,
1.2797,1,DESCENDING,-0.0000,1.35075,0.48275,-2.10098,0.04752,1.57080,-3.01912,-0.09677,-0.44240,0.39031,,
1.2920,1,DESCENDING,-0.0000,1.35075,0.48275,-2.10102,0.04756,1.57080,-3.01912,-0.09677,-0.44240,0.39029,,
1.3036,1,DESCENDING,-0.0000,1.35075,0.48274,-2.10111,0.04765,1.57080,-3.01912,-0.09677,-0.44240,0.39024,,
1.3074,1,DESCENDING,-0.0000,1.35075,0.48274,-2.10114,0.04769,1.57080,-3.01912,-0.09677,-0.44240,0.39022,,
1.3172,1,DESCENDING,-0.0000,1.35075,0.48274,-2.10114,0.04769,1.57080,-3.01912,-0.09677,-0.44240,0.39021,,
1.3482,1,DESCENDING,-0.0000,1.35075,0.48273,-2.10129,0.04784,1.57080,-3.01912,-0.09677,-0.44240,0.39013,,
1.3553,1,DESCENDING,-0.0000,1.35075,0.48273,-2.10134,0.04790,1.57080,-3.01912,-0.09677,-0.44240,0.39010,,
1.3559,1,DESCENDING,-0.0000,1.35075,0.48273,-2.10134,0.04790,1.57080,-3.01912,-0.09677,-0.44240,0.39010,,
1.3677,1,DESCENDING,-0.0000,1.35075,0.48272,-2.10143,0.04799,1.57080,-3.01912,-0.09677,-0.44240,0.39005,,
1.3779,1,DESCENDING,-0.0000,1.35075,0.48272,-2.10144,0.04800,1.57080,-3.01912,-0.09677,-0.44240,0.39005,,
1.3863,1,DESCENDING,-0.0000,1.35075,0.48272,-2.10147,0.04804,1.57080,-3.01912,-0.09677,-0.44240,0.39002,,
1.3974,1,DESCENDING,-0.0000,1.35075,0.48272,-2.10156,0.04813,1.57080,-3.01912,-0.09677,-0.44240,0.38997,,
1.4105,1,DESCENDING,-0.0000,1.35075,0.48272,-2.10160,0.04817,1.57080,-3.01912,-0.09677,-0.44240,0.38995,,
1.4183,1,DESCENDING,-0.0000,1.35075,0.48271,-2.10162,0.04820,1.57080,-3.01912,-0.09677,-0.44240,0.38994,,
1.4290,1,DESCENDING,-0.0000,1.35075,0.48271,-2.10169,0.04827,1.57080,-3.01912,-0.09677,-0.44240,0.38989,,
1.4502,1,DESCENDING,-0.0000,1.35075,0.48271,-2.10177,0.04835,1.57080,-3.01912,-0.09677,-0.44240,0.38985,,
1.4562,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10183,0.04841,1.57080,-3.01912,-0.09677,-0.44240,0.38982,,
1.4566,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10183,0.04841,1.57080,-3.01912,-0.09677,-0.44240,0.38982,,
1.4663,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10186,0.04844,1.57080,-3.01912,-0.09677,-0.44240,0.38980,,
1.4791,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10189,0.04848,1.57080,-3.01912,-0.09677,-0.44240,0.38978,,
1.4891,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10196,0.04855,1.57080,-3.01912,-0.09677,-0.44240,0.38974,,
1.4978,1,DESCENDING,-0.0000,1.35075,0.48270,-2.10197,0.04856,1.57080,-3.01912,-0.09677,-0.44240,0.38974,,
1.5089,1,DESCENDING,-0.0000,1.35075,0.48269,-2.10203,0.04863,1.57080,-3.01912,-0.09677,-0.44240,0.38970,,
1.5242,1,DESCENDING,-0.0000,1.35075,0.48269,-2.10213,0.04873,1.57080,-3.01912,-0.09677,-0.44240,0.38964,,
1.6371,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10263,0.04926,1.57080,-3.01912,-0.09677,-0.44240,0.38935,,
1.6489,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10266,0.04929,1.57080,-3.01912,-0.09677,-0.44240,0.38933,,
1.6546,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10267,0.04930,1.57080,-3.01912,-0.09677,-0.44240,0.38932,,
1.6552,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10267,0.04930,1.57080,-3.01912,-0.09677,-0.44240,0.38932,,
1.6585,1,DESCENDING,-0.0000,1.35075,0.48266,-2.10269,0.04932,1.57080,-3.01912,-0.09677,-0.44240,0.38931,,
1.6603,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10271,0.04934,1.57080,-3.01912,-0.09677,-0.44240,0.38930,,
1.6655,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10274,0.04937,1.57080,-3.01912,-0.09677,-0.44240,0.38929,,
1.6683,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10276,0.04940,1.57080,-3.01912,-0.09677,-0.44240,0.38927,,
1.6736,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10276,0.04940,1.57080,-3.01912,-0.09677,-0.44240,0.38927,,
1.6746,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10276,0.04940,1.57080,-3.01912,-0.09677,-0.44240,0.38927,,
1.6775,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10277,0.04940,1.57080,-3.01912,-0.09677,-0.44240,0.38927,,
1.6875,1,DESCENDING,-0.0000,1.35075,0.48265,-2.10283,0.04947,1.57080,-3.01912,-0.09677,-0.44240,0.38923,,
1.6972,1,DESCENDING,-0.0000,1.35075,0.48264,-2.10290,0.04954,1.57080,-3.01912,-0.09677,-0.44240,0.38919,,
1.7105,1,DESCENDING,-0.0000,1.35075,0.48264,-2.10293,0.04957,1.57080,-3.01912,-0.09677,-0.44240,0.38917,,
1.7173,1,DESCENDING,-0.0000,1.35075,0.48264,-2.10296,0.04960,1.57080,-3.01912,-0.09677,-0.44240,0.38916,,
1.7273,1,DESCENDING,-0.0000,1.35075,0.48264,-2.10303,0.04968,1.57080,-3.01912,-0.09677,-0.44240,0.38912,,
1.7421,1,DESCENDING,-0.0000,1.35075,0.48264,-2.10305,0.04970,1.57080,-3.01912,-0.09677,-0.44240,0.38910,,
1.7521,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10313,0.04979,1.57080,-3.01912,-0.09677,-0.44240,0.38906,,
1.7578,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10316,0.04982,1.57080,-3.01912,-0.09677,-0.44240,0.38904,,
1.7717,1,DESCENDING,-0.0000,1.35075,0.48263,-2.10321,0.04987,1.57080,-3.01912,-0.09677,-0.44240,0.38901,,
1.7844,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10329,0.04996,1.57080,-3.01912,-0.09677,-0.44240,0.38896,,
1.8119,1,DESCENDING,-0.0000,1.35075,0.48262,-2.10342,0.05009,1.57080,-3.01912,-0.09677,-0.44240,0.38889,,
1.8314,1,DESCENDING,-0.0000,1.35075,0.48261,-2.10350,0.05018,1.57080,-3.01912,-0.09677,-0.44240,0.38884,,
1.8399,1,DESCENDING,-0.0000,1.35075,0.48261,-2.10355,0.05023,1.57080,-3.01912,-0.09677,-0.44240,0.38881,,
1.8666,1,DESCENDING,-0.0000,1.35075,0.48260,-2.10366,0.05034,1.57080,-3.01912,-0.09677,-0.44240,0.38875,,
1.9120,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10391,0.05061,1.57080,-3.01912,-0.09677,-0.44240,0.38860,,
1.9127,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10391,0.05061,1.57080,-3.01912,-0.09677,-0.44240,0.38860,,
1.9172,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10391,0.05061,1.57080,-3.01912,-0.09677,-0.44240,0.38860,,
1.9192,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10392,0.05062,1.57080,-3.01912,-0.09677,-0.44240,0.38860,,
1.9196,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10392,0.05062,1.57080,-3.01912,-0.09677,-0.44240,0.38860,,
1.9218,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10392,0.05062,1.57080,-3.01912,-0.09677,-0.44240,0.38860,,
1.9272,1,DESCENDING,-0.0000,1.35075,0.48259,-2.10394,0.05064,1.57080,-3.01912,-0.09677,-0.44240,0.38858,,
1.9366,1,DESCENDING,-0.0000,1.35075,0.48258,-2.10399,0.05069,1.57080,-3.01912,-0.09677,-0.44240,0.38856,,
2.0450,1,DESCENDING,-0.0000,1.35075,0.48256,-2.10446,0.05119,1.57080,-3.01912,-0.09677,-0.44240,0.38828,,
2.1113,1,DESCENDING,-0.0000,1.35075,0.48254,-2.10476,0.05151,1.57080,-3.01912,-0.09677,-0.44240,0.38810,,
2.1518,1,DESCENDING,-0.0000,1.35075,0.48253,-2.10498,0.05174,1.57080,-3.01912,-0.09677,-0.44240,0.38798,,
2.1823,1,DESCENDING,-0.0000,1.35075,0.48252,-2.10508,0.05185,1.57080,-3.01912,-0.09677,-0.44240,0.38792,,
2.2129,1,DESCENDING,-0.0000,1.35075,0.48251,-2.10525,0.05202,1.57080,-3.01912,-0.09677,-0.44240,0.38782,,
2.2326,1,DESCENDING,-0.0000,1.35075,0.48251,-2.10530,0.05207,1.57080,-3.01912,-0.09677,-0.44240,0.38779,,
2.2363,1,DESCENDING,-0.0000,1.35075,0.48251,-2.10532,0.05210,1.57080,-3.01912,-0.09677,-0.44240,0.38778,,
2.2516,1,DESCENDING,-0.0000,1.35075,0.48250,-2.10537,0.05215,1.57080,-3.01912,-0.09677,-0.44240,0.38775,,
2.2639,1,DESCENDING,-0.0000,1.35075,0.48250,-2.10545,0.05224,1.57080,-3.01912,-0.09677,-0.44240,0.38770,,
2.2987,1,DESCENDING,-0.0000,1.35075,0.48249,-2.10561,0.05241,1.57080,-3.01912,-0.09677,-0.44240,0.38761,,
2.3021,1,DESCENDING,-0.0000,1.35075,0.48249,-2.10564,0.05244,1.57080,-3.01912,-0.09677,-0.44240,0.38759,,
2.3030,1,DESCENDING,-0.0000,1.35075,0.48249,-2.10564,0.05244,1.57080,-3.01912,-0.09677,-0.44240,0.38759,,
2.3106,1,DESCENDING,-0.0000,1.35075,0.48249,-2.10565,0.05245,1.57080,-3.01912,-0.09677,-0.44240,0.38759,,
2.3278,1,DESCENDING,-0.0000,1.35075,0.48248,-2.10577,0.05258,1.57080,-3.01912,-0.09677,-0.44240,0.38752,,
2.3334,1,DESCENDING,-0.0000,1.35075,0.48248,-2.10580,0.05261,1.57080,-3.01912,-0.09677,-0.44240,0.38750,,
2.3477,1,DESCENDING,-0.0000,1.35075,0.48248,-2.10584,0.05265,1.57080,-3.01912,-0.09677,-0.44240,0.38747,,
2.3499,1,DESCENDING,-0.0000,1.35075,0.48248,-2.10584,0.05265,1.57080,-3.01912,-0.09677,-0.44240,0.38747,,
